month,pnl_usd,executed_trades,candidate_trades,equity_end,equity_start,return_percent,symbol,mode,initial_balance_usd,risk_percent
2025-03,0.0,0,31,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-04,0.0,0,22,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-05,0.0,0,21,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-06,0.0,0,27,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-07,0.0,0,20,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-08,0.0,0,25,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-09,0.0,0,19,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-10,0.0,0,25,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-11,0.0,0,16,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2025-12,0.0,0,24,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-01,0.0,0,23,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-02,0.0,0,16,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-03,0.0,0,20,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-04,0.0,0,22,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-05,0.0,0,23,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-06,0.0,0,14,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-07,0.0,0,22,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2026-08,0.0,0,18,509.6074291888135,509.6074291888135,0.0,US500_x100,risk_only,500,2
2024-01,25.670306293278365,13,29,525.6703062932784,500.0,5.134061258655673,US500_x100,risk_only,500,3
2024-02,76.44247604491466,12,19,602.112782338193,525.6703062932784,14.541904903083186,US500_x100,risk_only,500,3
2024-03,-3.044270912491811,6,20,599.0685114257012,602.112782338193,-0.5055981207822812,US500_x100,risk_only,500,3
2024-04,65.68630258826488,2,18,664.7548140139661,599.0685114257012,10.964739647547232,US500_x100,risk_only,500,3
2024-05,91.5310466541523,15,20,756.2858606681184,664.7548140139661,13.769143859442481,US500_x100,risk_only,500,3
2024-06,195.02573101834332,18,23,951.3115916864617,756.2858606681184,25.78730360581561,US500_x100,risk_only,500,3
2024-07,-242.63901059262574,20,35,708.672581093836,951.3115916864617,-25.505734683888516,US500_x100,risk_only,500,3
2024-08,13.37392847005139,5,27,722.0465095638874,708.672581093836,1.8871801769737913,US500_x100,risk_only,500,3
2024-09,-39.30677209019268,2,18,682.7397374736947,722.0465095638874,-5.443800582033667,US500_x100,risk_only,500,3
2024-10,29.618311885560587,12,22,712.3580493592553,682.7397374736947,4.338155560588232,US500_x100,risk_only,500,3
2024-11,-65.66978054651008,5,18,646.6882688127453,712.3580493592553,-9.218647926499612,US500_x100,risk_only,500,3
2024-12,-46.9494148775093,7,16,599.738853935236,646.6882688127453,-7.259976273221054,US500_x100,risk_only,500,3
2025-01,-6.846177219689707,2,17,592.8926767155463,599.738853935236,-1.1415263784842271,US500_x100,risk_only,500,3
2025-02,-3.287341916090554,2,18,589.6053347994557,592.8926767155463,-0.5544581751796086,US500_x100,risk_only,500,3
2025-03,0.0,0,31,589.6053347994557,589.6053347994557,0.0,US500_x100,risk_only,500,3
2025-04,0.0,0,22,589.6053347994557,589.6053347994557,0.0,US500_x100,risk_only,500,3
2025-05,0.0,0,21,589.6053347994557,589.6053347994557,0.0,US500_x100,risk_only,500,3
2025-06,7.2063863587382,1,27,596.8117211581939,589.6053347994557,1.2222390018213336,US500_x100,risk_only,500,3
2025-07,76.59725090412395,9,20,673.4089720623178,596.8117211581939,12.834407936137149,US500_x100,risk_only,500,3
2025-08,-51.574218560710506,3,25,621.8347535016073,673.4089720623178,-7.658677074462528,US500_x100,risk_only,500,3
2025-09,172.5561922328252,6,19,794.3909457344325,621.8347535016073,27.749525297701,US500_x100,risk_only,500,3
2025-10,-30.141197182488213,6,25,764.2497485519443,794.3909457344325,-3.7942523570207602,US500_x100,risk_only,500,3
2025-11,33.779999999997926,1,16,798.0297485519422,764.2497485519443,4.420021081328753,US500_x100,risk_only,500,3
2025-12,18.753493637881554,8,24,816.7832421898238,798.0297485519422,2.3499742549586076,US500_x100,risk_only,500,3
2026-01,-51.25122042518342,10,23,765.5320217646404,816.7832421898238,-6.274763949340727,US500_x100,risk_only,500,3
2026-02,0.0,0,16,765.5320217646404,765.5320217646404,0.0,US500_x100,risk_only,500,3
2026-03,-22.47108904570996,1,20,743.0609327189304,765.5320217646404,-2.9353558579968326,US500_x100,risk_only,500,3
2026-04,208.23955579220183,3,22,951.3004885111322,743.0609327189304,28.024559847364543,US500_x100,risk_only,500,3
2026-05,-84.92219647892307,8,23,866.3782920322092,951.3004885111322,-8.92695814882148,US500_x100,risk_only,500,3
2026-06,-46.8017042737838,2,14,819.5765877584254,866.3782920322092,-5.40199410629322,US500_x100,risk_only,500,3
2026-07,0.984407145220757,1,22,820.5609949036461,819.5765877584254,0.12011167228594827,US500_x100,risk_only,500,3
2026-08,319.4577577749788,14,18,1140.0187526786249,820.5609949036461,38.931628454078655,US500_x100,risk_only,500,3
2024-01,125.17209870817078,24,29,625.1720987081708,500.0,25.034419741634157,US500_x100,risk_only,500,4
2024-02,61.70396743536094,18,19,686.8760661435317,625.1720987081708,9.869917029704846,US500_x100,risk_only,500,4
2024-03,-99.50306161921344,18,20,587.3730045243183,686.8760661435317,-14.486319515815097,US500_x100,risk_only,500,4
2024-04,58.841006259706774,5,18,646.214010784025,587.3730045243183,10.017655868839075,US500_x100,risk_only,500,4
2024-05,92.12580490591608,18,20,738.3398156899411,646.214010784025,14.256237619197332,US500_x100,risk_only,500,4
2024-06,447.75593837824727,22,23,1186.0957540681884,738.3398156899411,60.64361271914369,US500_x100,risk_only,500,4
2024-07,-304.24038266892427,33,35,881.8553713992642,1186.0957540681884,-25.650575143314576,US500_x100,risk_only,500,4
2024-08,90.86377233250187,15,27,972.719143731766,881.8553713992642,10.303704584610719,US500_x100,risk_only,500,4
2024-09,-47.26926860996172,15,18,925.4498751218043,972.719143731766,-4.859498131044961,US500_x100,risk_only,500,4
2024-10,55.23873677240313,22,22,980.6886118942074,925.4498751218043,5.968852366545818,US500_x100,risk_only,500,4
2024-11,-21.69745769332892,18,18,958.9911542008784,980.6886118942074,-2.2124716683943255,US500_x100,risk_only,500,4
2024-12,5.440877621961619,11,16,964.43203182284,958.9911542008784,0.5673543075061489,US500_x100,risk_only,500,4
2025-01,12.863014942568043,13,17,977.2950467654081,964.43203182284,1.3337399130404346,US500_x100,risk_only,500,4
2025-02,-174.69195283513454,10,18,802.6030939302735,977.2950467654081,-17.875047398768608,US500_x100,risk_only,500,4
2025-03,65.01810692508298,8,31,867.6212008553565,802.6030939302735,8.100904097777057,US500_x100,risk_only,500,4
2025-04,-33.11092871438086,1,22,834.5102721409756,867.6212008553565,-3.8162885694515056,US500_x100,risk_only,500,4
2025-05,154.1715615536059,14,21,988.6818336945815,834.5102721409756,18.4744953657756,US500_x100,risk_only,500,4
2025-06,-249.7406137077778,23,27,738.9412199868037,988.6818336945815,-25.259957773728694,US500_x100,risk_only,500,4
2025-07,270.374617875089,20,20,1009.3158378618928,738.9412199868037,36.589462133390995,US500_x100,risk_only,500,4
2025-08,-83.41258391747125,24,25,925.9032539444215,1009.3158378618928,-8.26426979429652,US500_x100,risk_only,500,4
2025-09,624.7150912913003,19,19,1550.6183452357218,925.9032539444215,67.4708819339347,US500_x100,risk_only,500,4
2025-10,204.8778660707831,25,25,1755.4962113065048,1550.6183452357218,13.21265588661909,US500_x100,risk_only,500,4
2025-11,676.9529485471467,15,16,2432.4491598536515,1755.4962113065048,38.561914528048646,US500_x100,risk_only,500,4
2025-12,-114.32717790153572,24,24,2318.1219819521157,2432.4491598536515,-4.700084992050326,US500_x100,risk_only,500,4
2026-01,-415.90962379648045,23,23,1902.2123581556352,2318.1219819521157,-17.94166256282331,US500_x100,risk_only,500,4
2026-02,299.7059450075322,16,16,2201.9183031631674,1902.2123581556352,15.755651240649277,US500_x100,risk_only,500,4
2026-03,287.5172437814217,20,20,2489.435546944589,2201.9183031631674,13.057579991427865,US500_x100,risk_only,500,4
2026-04,2009.0119852296957,22,22,4498.447532174285,2489.435546944589,80.70150631919185,US500_x100,risk_only,500,4
2026-05,-1250.8563767189307,23,23,3247.591155455354,4498.447532174285,-27.806401381196956,US500_x100,risk_only,500,4
2026-06,-602.653897045454,14,14,2644.9372584099,3247.591155455354,-18.556950927554613,US500_x100,risk_only,500,4
2026-07,-696.0746166778526,21,22,1948.8626417320475,2644.9372584099,-26.317244935190754,US500_x100,risk_only,500,4
2026-08,1057.8239958207034,18,18,3006.6866375527507,1948.8626417320475,54.27904323111067,US500_x100,risk_only,500,4
2024-01,119.52020110249215,28,29,619.5202011024921,500.0,23.90404022049843,US500_x100,risk_only,500,5
2024-02,47.00173586027177,18,19,666.5219369627639,619.5202011024921,7.586796326677958,US500_x100,risk_only,500,5
2024-03,-145.11118698232804,19,20,521.4107499804359,666.5219369627639,-21.771404500739614,US500_x100,risk_only,500,5
2024-04,6.280433652557818,9,18,527.6911836329937,521.4107499804359,1.204507895702854,US500_x100,risk_only,500,5
2024-05,63.169848461132474,19,20,590.8610320941261,527.6911836329937,11.97098803626531,US500_x100,risk_only,500,5
2024-06,113.6063077038634,21,23,704.4673397979896,590.8610320941261,19.227246599969643,US500_x100,risk_only,500,5
2024-07,-271.3510875411712,22,35,433.11625225681837,704.4673397979896,-38.51861856633166,US500_x100,risk_only,500,5
2024-08,13.37392847005139,5,27,446.49018072686977,433.11625225681837,3.0878380574186473,US500_x100,risk_only,500,5
2024-09,-60.335461766787375,3,18,386.1547189600824,446.49018072686977,-13.513278538077463,US500_x100,risk_only,500,5
2024-10,50.83327044196628,11,22,436.9879894020487,386.1547189600824,13.163964583641672,US500_x100,risk_only,500,5
2024-11,-71.1106487750867,5,18,365.877340626962,436.9879894020487,-16.27290692185631,US500_x100,risk_only,500,5
2024-12,-43.340947251111174,7,16,322.5363933758508,365.877340626962,-11.845758793600819,US500_x100,risk_only,500,5
2025-01,0.0,0,17,322.5363933758508,322.5363933758508,0.0,US500_x100,risk_only,500,5
2025-02,-15.3599368527166,1,18,307.1764565231342,322.5363933758508,-4.762233710109639,US500_x100,risk_only,500,5
2025-03,0.0,0,31,307.1764565231342,307.1764565231342,0.0,US500_x100,risk_only,500,5
2025-04,0.0,0,22,307.1764565231342,307.1764565231342,0.0,US500_x100,risk_only,500,5
2025-05,0.0,0,21,307.1764565231342,307.1764565231342,0.0,US500_x100,risk_only,500,5
2025-06,7.2063863587382,1,27,314.3828428818724,307.1764565231342,2.346008688395515,US500_x100,risk_only,500,5
2025-07,-33.33783724242039,4,20,281.04500563945203,314.3828428818724,-10.604216482305587,US500_x100,risk_only,500,5
2025-08,-13.419832385256996,1,25,267.62517325419503,281.04500563945203,-4.774976290620541,US500_x100,risk_only,500,5
2025-09,45.0960357777094,1,19,312.72120903190444,267.62517325419503,16.850446177899865,US500_x100,risk_only,500,5
2025-10,-8.265150987863308,2,25,304.45605804404113,312.72120903190444,-2.6429774345813817,US500_x100,risk_only,500,5
2025-11,0.0,0,16,304.45605804404113,304.45605804404113,0.0,US500_x100,risk_only,500,5
2025-12,3.8987029833078815,4,24,308.354761027349,304.45605804404113,1.2805470215816543,US500_x100,risk_only,500,5
2026-01,-15.270000000003165,1,23,293.08476102734585,308.354761027349,-4.9520882859495785,US500_x100,risk_only,500,5
2026-02,0.0,0,16,293.08476102734585,293.08476102734585,0.0,US500_x100,risk_only,500,5
2026-03,0.0,0,20,293.08476102734585,293.08476102734585,0.0,US500_x100,risk_only,500,5
2026-04,0.0,0,22,293.08476102734585,293.08476102734585,0.0,US500_x100,risk_only,500,5
2026-05,0.0,0,23,293.08476102734585,293.08476102734585,0.0,US500_x100,risk_only,500,5
2026-06,0.0,0,14,293.08476102734585,293.08476102734585,0.0,US500_x100,risk_only,500,5
2026-07,0.0,0,22,293.08476102734585,293.08476102734585,0.0,US500_x100,risk_only,500,5
2026-08,0.0,0,18,293.08476102734585,293.08476102734585,0.0,US500_x100,risk_only,500,5
2024-01,0.0,0,29,1000.0,1000.0,0.0,US500_x100,risk_only,1000,1
2024-02,4.2210406699796295,1,19,1004.2210406699796,1000.0,0.422104066997963,US500_x100,risk_only,1000,1
2024-03,0.0,0,20,1004.2210406699796,1004.2210406699796,0.0,US500_x100,risk_only,1000,1
2024-04,0.0,0,18,1004.2210406699796,1004.2210406699796,0.0,US500_x100,risk_only,1000,1
2024-05,0.5180253222852114,1,20,1004.7390659922648,1004.2210406699796,0.051584790728902055,US500_x100,risk_only,1000,1
2024-06,33.40994347149535,1,23,1038.1490094637602,1004.7390659922648,3.3252358350872133,US500_x100,risk_only,1000,1
2024-07,-18.411709432371026,2,35,1019.7373000313892,1038.1490094637602,-1.7735131724376745,US500_x100,risk_only,1000,1
2024-08,0.0,0,27,1019.7373000313892,1019.7373000313892,0.0,US500_x100,risk_only,1000,1
2024-09,0.0,0,18,1019.7373000313892,1019.7373000313892,0.0,US500_x100,risk_only,1000,1
2024-10,0.0,0,22,1019.7373000313892,1019.7373000313892,0.0,US500_x100,risk_only,1000,1
2024-11,0.0,0,18,1019.7373000313892,1019.7373000313892,0.0,US500_x100,risk_only,1000,1
2024-12,-10.129870842575656,1,16,1009.6074291888135,1019.7373000313892,-0.9933804365363355,US500_x100,risk_only,1000,1
2025-01,0.0,0,17,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-02,0.0,0,18,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-03,0.0,0,31,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-04,0.0,0,22,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-05,0.0,0,21,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-06,0.0,0,27,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-07,0.0,0,20,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-08,0.0,0,25,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-09,0.0,0,19,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-10,0.0,0,25,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-11,0.0,0,16,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2025-12,0.0,0,24,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-01,0.0,0,23,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-02,0.0,0,16,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-03,0.0,0,20,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-04,0.0,0,22,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-05,0.0,0,23,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-06,0.0,0,14,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-07,0.0,0,22,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2026-08,0.0,0,18,1009.6074291888135,1009.6074291888135,0.0,US500_x100,risk_only,1000,1
2024-01,164.58651714857388,23,29,1164.5865171485739,1000.0,16.458651714857385,US500_x100,risk_only,1000,2
2024-02,80.72082968240102,16,19,1245.307346830975,1164.5865171485739,6.931286640690426,US500_x100,risk_only,1000,2
2024-03,-47.907549447254496,15,20,1197.3997973837204,1245.307346830975,-3.8470462387593196,US500_x100,risk_only,1000,2
2024-04,84.83520280892117,4,18,1282.2350001926416,1197.3997973837204,7.084952160029033,US500_x100,risk_only,1000,2
2024-05,130.18373832421366,17,20,1412.4187385168552,1282.2350001926416,10.152876680534769,US500_x100,risk_only,1000,2
2024-06,412.9880533447222,22,23,1825.4067918615774,1412.4187385168552,29.23977444383033,US500_x100,risk_only,1000,2
2024-07,-317.830627521972,28,35,1507.5761643396054,1825.4067918615774,-17.41149583418847,US500_x100,risk_only,1000,2
2024-08,55.61671264751931,10,27,1563.1928769871247,1507.5761643396054,3.6891477832486324,US500_x100,risk_only,1000,2
2024-09,-27.141812346164443,11,18,1536.0510646409602,1563.1928769871247,-1.736306040395807,US500_x100,risk_only,1000,2
2024-10,129.73999658788028,20,22,1665.7910612288406,1536.0510646409602,8.446333561065952,US500_x100,risk_only,1000,2
2024-11,-47.52760503713944,13,18,1618.2634561917012,1665.7910612288406,-2.8531552451769495,US500_x100,risk_only,1000,2
2024-12,1.809914375031454,11,16,1620.0733705667326,1618.2634561917012,0.11184299862339903,US500_x100,risk_only,1000,2
2025-01,-68.66132755006674,8,17,1551.4120430166658,1620.0733705667326,-4.238161604128318,US500_x100,risk_only,1000,2
2025-02,-103.89885957754086,7,18,1447.513183439125,1551.4120430166658,-6.697051247295542,US500_x100,risk_only,1000,2
2025-03,83.42317873470802,6,31,1530.936362173833,1447.513183439125,5.763206835636836,US500_x100,risk_only,1000,2
2025-04,0.0,0,22,1530.936362173833,1530.936362173833,0.0,US500_x100,risk_only,1000,2
2025-05,91.15814297291854,9,21,1622.0945051467515,1530.936362173833,5.954404456334144,US500_x100,risk_only,1000,2
2025-06,-199.53019681570004,15,27,1422.5643083310515,1622.0945051467515,-12.30077508940507,US500_x100,risk_only,1000,2
2025-07,218.2398122549539,20,20,1640.8041205860054,1422.5643083310515,15.341296767876333,US500_x100,risk_only,1000,2
2025-08,-79.12400724176041,22,25,1561.680113344245,1640.8041205860054,-4.822270144805685,US500_x100,risk_only,1000,2
2025-09,529.398455353783,17,19,2091.078568698028,1561.680113344245,33.89928903046013,US500_x100,risk_only,1000,2
2025-10,90.02153465167794,21,25,2181.100103349706,2091.078568698028,4.30502880184594,US500_x100,risk_only,1000,2
2025-11,356.15819300362637,10,16,2537.2582963533323,2181.100103349706,16.329291464277276,US500_x100,risk_only,1000,2
2025-12,65.7493726560133,23,24,2603.0076690093456,2537.2582963533323,2.5913551155005154,US500_x100,risk_only,1000,2
2026-01,-222.4501442040992,23,23,2380.5575248052464,2603.0076690093456,-8.545888928892762,US500_x100,risk_only,1000,2
2026-02,327.6723639302273,12,16,2708.2298887354737,2380.5575248052464,13.764521987639606,US500_x100,risk_only,1000,2
2026-03,373.2405219217844,10,20,3081.470410657258,2708.2298887354737,13.781714893341562,US500_x100,risk_only,1000,2
2026-04,1215.8040313190058,22,22,4297.274441976264,3081.470410657258,39.45532065192482,US500_x100,risk_only,1000,2
2026-05,-588.5229346826909,23,23,3708.751507293573,4297.274441976264,-13.695260626920453,US500_x100,risk_only,1000,2
2026-06,-346.9172304368294,12,14,3361.8342768567436,3708.751507293573,-9.354016567424035,US500_x100,risk_only,1000,2
2026-07,-467.1800854659641,21,22,2894.6541913907795,3361.8342768567436,-13.896582847110755,US500_x100,risk_only,1000,2
2026-08,847.1323976175983,18,18,3741.7865890083776,2894.6541913907795,29.26540932375003,US500_x100,risk_only,1000,2
2024-01,141.4202701121349,29,29,1141.4202701121349,1000.0,14.14202701121349,US500_x100,risk_only,1000,3
2024-02,176.61652297682943,19,19,1318.0367930889643,1141.4202701121349,15.473399903742585,US500_x100,risk_only,1000,3
2024-03,-186.5650741864865,19,20,1131.4717189024777,1318.0367930889643,-14.154769818621734,US500_x100,risk_only,1000,3
2024-04,-48.644658851258086,14,18,1082.8270600512196,1131.4717189024777,-4.299237713024164,US500_x100,risk_only,1000,3
2024-05,89.11060047976753,20,20,1171.9376605309872,1082.8270600512196,8.229439747797993,US500_x100,risk_only,1000,3
2024-06,760.1240338960934,23,23,1932.0616944270805,1171.9376605309872,64.8604494501604,US500_x100,risk_only,1000,3
2024-07,-379.2483409387742,34,35,1552.8133534883063,1932.0616944270805,-19.629204493453496,US500_x100,risk_only,1000,3
2024-08,88.18420611949023,17,27,1640.9975596077966,1552.8133534883063,5.678995863951675,US500_x100,risk_only,1000,3
2024-09,-74.48811718505566,17,18,1566.509442422741,1640.9975596077966,-4.539197316226269,US500_x100,risk_only,1000,3
2024-10,87.55660837701717,22,22,1654.0660507997582,1566.509442422741,5.589280600926566,US500_x100,risk_only,1000,3
2024-11,-16.53598468668587,18,18,1637.5300661130723,1654.0660507997582,-0.9997173135069516,US500_x100,risk_only,1000,3
2024-12,-217.16456704259508,16,16,1420.3654990704772,1637.5300661130723,-13.261714794530056,US500_x100,risk_only,1000,3
2025-01,-38.79365753934417,14,17,1381.571841531133,1420.3654990704772,-2.731244708825419,US500_x100,risk_only,1000,3
2025-02,-156.12885322846523,11,18,1225.4429883026678,1381.571841531133,-11.300813213986379,US500_x100,risk_only,1000,3
2025-03,81.21032463197298,9,31,1306.6533129346408,1225.4429883026678,6.627017772932504,US500_x100,risk_only,1000,3
2025-04,-33.11092871438086,1,22,1273.54238422026,1306.6533129346408,-2.534025543471536,US500_x100,risk_only,1000,3
2025-05,109.57087045308344,16,21,1383.1132546733434,1273.54238422026,8.60362967190679,US500_x100,risk_only,1000,3
2025-06,-268.94771335937185,23,27,1114.1655413139715,1383.1132546733434,-19.44509695432646,US500_x100,risk_only,1000,3
2025-07,270.6292733211531,20,20,1384.7948146351246,1114.1655413139715,24.28986207938106,US500_x100,risk_only,1000,3
2025-08,-97.06579107279414,24,25,1287.7290235623304,1384.7948146351246,-7.009398796627478,US500_x100,risk_only,1000,3
2025-09,635.6497461482641,19,19,1923.3787697105945,1287.7290235623304,49.362073426738796,US500_x100,risk_only,1000,3
2025-10,112.25336642303316,23,25,2035.6321361336277,1923.3787697105945,5.836258993329931,US500_x100,risk_only,1000,3
2025-11,611.5025917236972,15,16,2647.134727857325,2035.6321361336277,30.039936040956444,US500_x100,risk_only,1000,3
2025-12,-59.67544291759073,24,24,2587.459284939734,2647.134727857325,-2.2543409781750676,US500_x100,risk_only,1000,3
2026-01,-316.57914286575124,23,23,2270.880142073983,2587.459284939734,-12.235135242838222,US500_x100,risk_only,1000,3
2026-02,241.60932817290274,16,16,2512.4894702468855,2270.880142073983,10.63945752558487,US500_x100,risk_only,1000,3
2026-03,373.25074570666675,19,20,2885.7402159535523,2512.4894702468855,14.855813332821247,US500_x100,risk_only,1000,3
2026-04,1741.8654037377792,22,22,4627.605619691331,2885.7402159535523,60.36113001815045,US500_x100,risk_only,1000,3
2026-05,-995.4829638481706,23,23,3632.122655843161,4627.605619691331,-21.511836696113505,US500_x100,risk_only,1000,3
2026-06,-515.5206508985075,14,14,3116.6020049446533,3632.122655843161,-14.193371197670485,US500_x100,risk_only,1000,3
2026-07,-616.4116945200968,21,22,2500.1903104245566,3116.6020049446533,-19.778325674633052,US500_x100,risk_only,1000,3
2026-08,1139.7214129430106,18,18,3639.911723367567,2500.1903104245566,45.585386368027116,US500_x100,risk_only,1000,3
2024-01,118.90933335258615,29,29,1118.9093333525861,1000.0,11.890933335258614,US500_x100,risk_only,1000,4
2024-02,237.2324229895221,19,19,1356.1417563421082,1118.9093333525861,21.202113157703582,US500_x100,risk_only,1000,4
2024-03,-230.49948050170954,20,20,1125.6422758403987,1356.1417563421082,-16.996709925327483,US500_x100,risk_only,1000,4
2024-04,-130.75988870213223,16,18,994.8823871382665,1125.6422758403987,-11.616469237929747,US500_x100,risk_only,1000,4
2024-05,69.08020215744548,20,20,1063.962589295712,994.8823871382665,6.943554640277784,US500_x100,risk_only,1000,4
2024-06,1016.5258087872188,23,23,2080.488398082931,1063.962589295712,95.5414992044134,US500_x100,risk_only,1000,4
2024-07,-663.2040923318674,35,35,1417.2843057510636,2080.488398082931,-31.87732711910231,US500_x100,risk_only,1000,4
2024-08,8.611040100098762,19,27,1425.8953458511623,1417.2843057510636,0.6075732346119151,US500_x100,risk_only,1000,4
2024-09,-49.6712204241848,18,18,1376.2241254269775,1425.8953458511623,-3.4835109441032976,US500_x100,risk_only,1000,4
2024-10,89.89993718000629,22,22,1466.1240626069837,1376.2241254269775,6.532361663992381,US500_x100,risk_only,1000,4
2024-11,-35.51064432038401,18,18,1430.6134182865997,1466.1240626069837,-2.422076359434472,US500_x100,risk_only,1000,4
2024-12,-236.07529527382025,16,16,1194.5381230127796,1430.6134182865997,-16.50168328188618,US500_x100,risk_only,1000,4
2025-01,-90.03349275307392,15,17,1104.5046302597057,1194.5381230127796,-7.537096641670825,US500_x100,risk_only,1000,4
2025-02,-244.44805604934027,13,18,860.0565742103653,1104.5046302597057,-22.13191772603637,US500_x100,risk_only,1000,4
2025-03,68.49159898534799,8,31,928.5481731957133,860.0565742103653,7.963615538690751,US500_x100,risk_only,1000,4
2025-04,-33.11092871438086,1,22,895.4372444813324,928.5481731957133,-3.5658816279208763,US500_x100,risk_only,1000,4
2025-05,90.68066757836641,16,21,986.1179120596988,895.4372444813324,10.126970721537468,US500_x100,risk_only,1000,4
2025-06,-242.87081778831998,23,27,743.2470942713788,986.1179120596988,-24.62898349356996,US500_x100,risk_only,1000,4
2025-07,256.1106370361077,20,20,999.3577313074866,743.2470942713788,34.458343532062976,US500_x100,risk_only,1000,4
2025-08,-126.86775133910396,24,25,872.4899799683826,999.3577313074866,-12.694928689161134,US500_x100,risk_only,1000,4
2025-09,560.6302705516482,19,19,1433.1202505200308,872.4899799683826,64.25635633912546,US500_x100,risk_only,1000,4
2025-10,17.87959368418975,24,25,1450.9998442042206,1433.1202505200308,1.2475989839444284,US500_x100,risk_only,1000,4
2025-11,691.2891711712637,15,16,2142.2890153754843,1450.9998442042206,47.64226363858716,US500_x100,risk_only,1000,4
2025-12,-109.38521641474651,24,24,2032.9037989607377,2142.2890153754843,-5.105997166100126,US500_x100,risk_only,1000,4
2026-01,-346.4451429921765,23,23,1686.4586559685613,2032.9037989607377,-17.04188575815965,US500_x100,risk_only,1000,4
2026-02,234.56341389225696,16,16,1921.0220698608182,1686.4586559685613,13.908637075810393,US500_x100,risk_only,1000,4
2026-03,373.25074570666675,19,20,2294.272815567485,1921.0220698608182,19.429799977972635,US500_x100,risk_only,1000,4
2026-04,1852.3550764431711,22,22,4146.627892010656,2294.272815567485,80.73822188338983,US500_x100,risk_only,1000,4
2026-05,-1158.2372254256825,23,23,2988.3906665849736,4146.627892010656,-27.932027073306198,US500_x100,risk_only,1000,4
2026-06,-587.0549906060223,14,14,2401.3356759789513,2988.3906665849736,-19.644519612855298,US500_x100,risk_only,1000,4
2026-07,-641.261124884206,21,22,1760.0745510947454,2401.3356759789513,-26.7043517197063,US500_x100,risk_only,1000,4
2026-08,986.1621727579615,18,18,2746.2367238527067,1760.0745510947454,56.02956830121658,US500_x100,risk_only,1000,4
2024-01,192.9791157671971,29,29,1192.979115767197,1000.0,19.29791157671971,US500_x100,risk_only,1000,5
2024-02,283.5150423398045,19,19,1476.4941581070016,1192.979115767197,23.765298033526584,US500_x100,risk_only,1000,5
2024-03,-343.1213664427396,20,20,1133.372791664262,1476.4941581070016,-23.238924756915537,US500_x100,risk_only,1000,5
2024-04,-120.75821044945675,18,18,1012.6145812148052,1133.372791664262,-10.654765257963671,US500_x100,risk_only,1000,5
2024-05,97.61367535287897,20,20,1110.2282565676842,1012.6145812148052,9.639765925133588,US500_x100,risk_only,1000,5
2024-06,1323.089795365362,23,23,2433.3180519330463,1110.2282565676842,119.17277258423849,US500_x100,risk_only,1000,5
