asset,timeframe,scope,variant,month,net_bps,trades,year
xauusd,1h,full_history,simple_momentum4,2024-04,23.714654542985333,25,2024
xauusd,1h,full_history,simple_momentum4,2024-05,4.508938929378935,15,2024
xauusd,1h,full_history,simple_momentum4,2024-06,508.7409921032066,10,2024
xauusd,1h,full_history,simple_momentum4,2024-07,-22.47067825431217,14,2024
xauusd,1h,full_history,simple_momentum4,2024-08,14.696904674194807,18,2024
xauusd,1h,full_history,simple_momentum4,2024-09,-113.42077813845634,14,2024
xauusd,1h,full_history,simple_momentum4,2024-10,-171.30538011590002,19,2024
xauusd,1h,full_history,simple_momentum4,2024-11,255.01678321409992,13,2024
xauusd,1h,full_history,simple_momentum4,2024-12,176.22391583081392,14,2024
xauusd,1h,full_history,simple_momentum4,2025-01,88.04332160598595,18,2025
xauusd,1h,full_history,simple_momentum4,2025-02,-2.4034325580347407,13,2025
xauusd,1h,full_history,simple_momentum4,2025-03,-70.95495062444793,13,2025
xauusd,1h,full_history,simple_momentum4,2025-04,210.45192930731722,19,2025
xauusd,1h,full_history,simple_momentum4,2025-05,166.8339757333417,18,2025
xauusd,1h,full_history,simple_momentum4,2025-06,-345.3126589241708,17,2025
xauusd,1h,full_history,simple_momentum4,2025-07,118.69506652354377,12,2025
xauusd,1h,full_history,simple_momentum4,2025-08,-263.3363046986553,21,2025
xauusd,1h,full_history,simple_momentum4,2025-09,95.27089733302466,22,2025
xauusd,1h,full_history,simple_momentum4,2025-10,483.47678025273524,20,2025
xauusd,1h,full_history,simple_momentum4,2025-11,-27.976849207908927,12,2025
xauusd,1h,full_history,simple_momentum4,2025-12,-508.663416131884,19,2025
xauusd,1h,full_history,simple_momentum4,2026-01,185.51376327666435,16,2026
xauusd,1h,full_history,simple_momentum4,2026-02,309.55442654487445,7,2026
xauusd,1h,full_history,simple_momentum4,2026-03,-457.0454209993103,11,2026
xauusd,1h,full_history,simple_momentum4,2026-04,129.18884361521253,15,2026
xauusd,1h,full_history,simple_momentum4,2026-05,32.84281513576206,18,2026
xauusd,1h,full_history,simple_momentum4,2026-06,367.6768832935114,12,2026
xauusd,1h,full_history,simple_momentum4,2026-07,198.8048916771553,15,2026
xauusd,1h,full_history,simple_momentum4,2026-08,77.04417481584532,13,2026
xauusd,1h,full_history,filter_only_kernel,2024-01,-168.1687039608682,20,2024
xauusd,1h,full_history,filter_only_kernel,2024-02,38.17009289679558,19,2024
xauusd,1h,full_history,filter_only_kernel,2024-03,68.18527633831232,14,2024
xauusd,1h,full_history,filter_only_kernel,2024-04,-17.34612891446727,25,2024
xauusd,1h,full_history,filter_only_kernel,2024-05,-14.552077184142004,16,2024
xauusd,1h,full_history,filter_only_kernel,2024-06,501.4347929182751,11,2024
xauusd,1h,full_history,filter_only_kernel,2024-07,-22.47067825431217,14,2024
xauusd,1h,full_history,filter_only_kernel,2024-08,-0.9376515199635236,19,2024
xauusd,1h,full_history,filter_only_kernel,2024-09,-113.42077813845634,14,2024
xauusd,1h,full_history,filter_only_kernel,2024-10,-98.58766123113557,18,2024
xauusd,1h,full_history,filter_only_kernel,2024-11,255.01678321409992,13,2024
xauusd,1h,full_history,filter_only_kernel,2024-12,78.99582019801228,14,2024
xauusd,1h,full_history,filter_only_kernel,2025-01,71.17415453824653,17,2025
xauusd,1h,full_history,filter_only_kernel,2025-02,21.73059871802901,12,2025
xauusd,1h,full_history,filter_only_kernel,2025-03,-70.95495062444793,13,2025
xauusd,1h,full_history,filter_only_kernel,2025-04,265.1148068522612,19,2025
xauusd,1h,full_history,filter_only_kernel,2025-05,131.33302995351502,20,2025
xauusd,1h,full_history,filter_only_kernel,2025-06,-345.6786349123475,17,2025
xauusd,1h,full_history,filter_only_kernel,2025-07,118.69506652354377,12,2025
xauusd,1h,full_history,filter_only_kernel,2025-08,-235.9530537396333,20,2025
xauusd,1h,full_history,filter_only_kernel,2025-09,45.9829184266297,20,2025
xauusd,1h,full_history,filter_only_kernel,2025-10,473.85404687992826,19,2025
xauusd,1h,full_history,filter_only_kernel,2025-11,-80.60370186058191,11,2025
xauusd,1h,full_history,filter_only_kernel,2025-12,-508.663416131884,19,2025
xauusd,1h,full_history,filter_only_kernel,2026-01,-125.66212717195737,16,2026
xauusd,1h,full_history,filter_only_kernel,2026-02,309.55442654487445,7,2026
xauusd,1h,full_history,filter_only_kernel,2026-03,-411.23775355340763,10,2026
xauusd,1h,full_history,filter_only_kernel,2026-04,159.66358777739495,14,2026
xauusd,1h,full_history,filter_only_kernel,2026-05,32.84281513576206,18,2026
xauusd,1h,full_history,filter_only_kernel,2026-06,388.8253430782033,14,2026
xauusd,1h,full_history,filter_only_kernel,2026-07,198.20538165927317,15,2026
xauusd,1h,full_history,filter_only_kernel,2026-08,83.20352844179004,12,2026
xauusd,1h,recent_2000_scored_bars,official_original_recent,2026-04,0.0,0,2026
xauusd,1h,recent_2000_scored_bars,official_original_recent,2026-05,-75.9203091835501,18,2026
xauusd,1h,recent_2000_scored_bars,official_original_recent,2026-06,388.8253430782033,14,2026
xauusd,1h,recent_2000_scored_bars,official_original_recent,2026-07,234.9077368988959,16,2026
xauusd,1h,recent_2000_scored_bars,official_original_recent,2026-08,83.20352844179004,12,2026
