available_at,close,ema,slope,regime
2023-04-07 00:00:00+00:00,4101.23,4001.281937757278,3.052172762267219,bull
2023-04-08 00:00:00+00:00,4115.11,4002.4145552920313,5.253942187518078,bull
2023-04-10 00:00:00+00:00,4110.62,4003.491226383653,6.661564653314144,bull
2023-04-11 00:00:00+00:00,4117.93,4004.6299206484923,8.619459532385008,bull
2023-04-12 00:00:00+00:00,4115.77,4005.735792084826,10.270509686291462,bull
2023-04-13 00:00:00+00:00,4087.36,4006.547973258111,11.483738445631388,bull
2023-04-14 00:00:00+00:00,4146.22,4007.9377446684784,12.750268411346497,bull
2023-04-15 00:00:00+00:00,4141.26,4009.2643342737674,14.578325442079404,bull
2023-04-17 00:00:00+00:00,4150.06,4010.665286171541,16.382322203849526,bull
2023-04-18 00:00:00+00:00,4154.08,4012.0922982494367,18.06528417197069,bull
2023-04-19 00:00:00+00:00,4154.49,4013.5091908041686,19.477669404090193,bull
2023-04-20 00:00:00+00:00,4144.74,4014.8149700001472,20.858090604049266,bull
2023-04-21 00:00:00+00:00,4131.04,4015.971437960345,22.123184229879826,bull
2023-04-22 00:00:00+00:00,4136.52,4017.1709261398446,23.007033143015633,bull
2023-04-24 00:00:00+00:00,4131.73,4018.310817422035,23.50935122119472,bull
2023-04-25 00:00:00+00:00,4137.39,4019.4956849103733,23.516322850834513,bull
2023-04-26 00:00:00+00:00,4093.08,4020.2278671500712,23.165414165751827,bull
2023-04-27 00:00:00+00:00,4067.52,4020.6984356361404,22.375509547186994,bull
2023-04-28 00:00:00+00:00,4130.34,4021.7893964755817,22.38042985019956,bull
2023-04-29 00:00:00+00:00,4167.81,4023.242337804183,22.96490318502356,bull
2023-05-01 00:00:00+00:00,4165.53,4024.6581354379728,23.376197680694986,bull
2023-05-02 00:00:00+00:00,4162.02,4026.024920159983,23.61036486795183,bull
2023-05-03 00:00:00+00:00,4122.92,4026.9890503076454,23.4978239239922,bull
2023-05-04 00:00:00+00:00,4080.1,4027.517517468764,22.887596820271483,bull
2023-05-05 00:00:00+00:00,4074.12,4027.981223762607,22.2454316777812,bull
2023-05-06 00:00:00+00:00,4132.98,4029.0259877052677,22.47801444715651,bull
2023-05-08 00:00:00+00:00,4131.47,4030.045331111186,22.107586442707543,bull
2023-05-09 00:00:00+00:00,4135.67,4031.096322841423,21.83198856765557,bull
2023-05-10 00:00:00+00:00,4123.87,4032.01944400718,21.354157835638944,bull
2023-05-11 00:00:00+00:00,4143.94,4033.133081380243,21.040783130806176,bull
2023-05-12 00:00:00+00:00,4131.8,4034.114841764519,20.60565096035043,bull
2023-05-13 00:00:00+00:00,4122.98,4034.999072194723,20.184102194575644,bull
2023-05-15 00:00:00+00:00,4119.24,4035.8372903818404,19.86585242149522,bull
2023-05-16 00:00:00+00:00,4134.57,4036.8197054029165,19.6487792630719,bull
2023-05-17 00:00:00+00:00,4116.39,4037.6114496277632,19.300632205728107,bull
2023-05-18 00:00:00+00:00,4157.69,4038.806261074253,19.310576163879887,bull
2023-05-19 00:00:00+00:00,4205.67,4040.4665967849573,20.238729634886113,bull
2023-05-20 00:00:00+00:00,4197.02,4042.0243420905795,21.325906454439064,bull
2023-05-22 00:00:00+00:00,4190.43,4043.5010153036087,21.711618828026985,bull
2023-05-23 00:00:00+00:00,4208.37,4045.141502713523,21.899164909340016,bull
2023-05-24 00:00:00+00:00,4155.78,4046.242383283538,21.584247845565187,bull
2023-05-25 00:00:00+00:00,4136.44,4047.1398720070847,21.114951847101565,bull
2023-05-26 00:00:00+00:00,4145.23,4048.1158931811437,21.12684287349839,bull
2023-05-27 00:00:00+00:00,4206.84,4049.6952375276005,22.177720058836712,bull
2023-05-29 00:00:00+00:00,4224.92,4051.4387675024504,23.45754373984346,bull
2023-05-30 00:00:00+00:00,4216.98,4053.0859439452124,24.059956239944768,bull
2023-05-31 00:00:00+00:00,4209.56,4054.642899726852,24.597568615666205,bull
2023-06-01 00:00:00+00:00,4189.78,4055.9875474907644,24.89122464934144,bull
2023-06-02 00:00:00+00:00,4224.34,4057.662696271951,25.643252264771036,bull
2023-06-03 00:00:00+00:00,4283.29,4059.9077440702404,26.774662689997513,bull
2023-06-05 00:00:00+00:00,4280.53,4062.1029903978997,27.98814863338066,bull
2023-06-06 00:00:00+00:00,4272.33,4064.194801438717,29.195729243994265,bull
2023-06-07 00:00:00+00:00,4290.51,4066.446693961715,30.60940357987465,bull
2023-06-08 00:00:00+00:00,4272.47,4068.4966771063746,31.676971703458094,bull
2023-06-09 00:00:00+00:00,4293.63,4070.7368096724804,33.12536004471713,bull
2023-06-10 00:00:00+00:00,4303.35,4073.051368780217,34.245107705964074,bull
2023-06-12 00:00:00+00:00,4311.19,4075.4209073993197,34.954310614362385,bull
2023-06-13 00:00:00+00:00,4347.46,4078.1277640421126,36.103421951533164,bull
2023-06-14 00:00:00+00:00,4374.83,4081.08002509642,37.57900979281112,bull
2023-06-15 00:00:00+00:00,4379.53,4084.049676587998,38.90817387447487,bull
2023-06-16 00:00:00+00:00,4424.81,4087.440326572197,41.19794328865919,bull
2023-06-17 00:00:00+00:00,4416.22,4090.7117661087923,43.571894101707585,bull
2023-06-19 00:00:00+00:00,4420.15,4093.9897584858195,45.873865304675746,bull
2023-06-20 00:00:00+00:00,4409.77,4097.131850441185,47.43661291358421,bull
2023-06-21 00:00:00+00:00,4399.07,4100.136210138287,48.69744263583698,bull
2023-06-22 00:00:00+00:00,4372.99,4102.851173221488,49.76522927627593,bull
2023-06-23 00:00:00+00:00,4387.29,4105.681410303862,51.03851057701013,bull
2023-06-24 00:00:00+00:00,4353.25,4108.144779355565,52.157231864800906,bull
2023-06-26 00:00:00+00:00,4362.77,4110.678363640585,53.01566736863424,bull
2023-06-27 00:00:00+00:00,4346.03,4113.020170967545,53.11242689730443,bull
2023-06-28 00:00:00+00:00,4378.89,4115.6656419031915,53.5626515052918,bull
2023-06-29 00:00:00+00:00,4393.92,4118.434341983757,54.239540545039745,bull
2023-06-30 00:00:00+00:00,4404.86,4121.284348531182,54.837654569467304,bull
2023-07-01 00:00:00+00:00,4457.2,4124.626792824404,56.13011571802963,bull
2023-07-03 00:00:00+00:00,4458.09,4127.9448346868485,57.208025014368104,bull
2023-07-04 00:00:00+00:00,4457.29,4131.221901008373,58.17053222815548,bull
2023-07-05 00:00:00+00:00,4458.73,4134.480688063016,59.059780663696074,bull
2023-07-06 00:00:00+00:00,4446.97,4137.590034450449,59.46227040833628,bull
2023-07-07 00:00:00+00:00,4411.81,4140.318591321588,59.2385662251686,bull
2023-07-08 00:00:00+00:00,4399.92,4142.901689915403,58.852013327405075,bull
2023-07-10 00:00:00+00:00,4406.17,4145.521275090375,58.08094851817759,bull
2023-07-11 00:00:00+00:00,4415.26,4148.205242502411,57.49347639361895,bull
2023-07-12 00:00:00+00:00,4441.96,4151.128175412835,57.13841692701544,bull
2023-07-13 00:00:00+00:00,4481.01,4154.410581627633,57.27873118644857,bull
2023-07-14 00:00:00+00:00,4510.1,4157.949779820394,57.81356968210639,bull
2023-07-15 00:00:00+00:00,4503.53,4161.388388976409,58.53721575492091,bull
2023-07-17 00:00:00+00:00,4500.85,4164.766116449281,59.08470614541875,bull
2023-07-18 00:00:00+00:00,4520.76,4168.308344146303,60.16356479073784,bull
2023-07-19 00:00:00+00:00,4558.14,4172.187266095097,61.50890245451137,bull
2023-07-20 00:00:00+00:00,4557.1,4176.017243546888,62.997072579342785,bull
2023-07-21 00:00:00+00:00,4538.71,4179.626126695675,63.96048479248384,bull
2023-07-22 00:00:00+00:00,4539.72,4183.209150310644,64.77480832688707,bull
2023-07-24 00:00:00+00:00,4536.85,4186.727964735414,65.44361620423206,bull
2023-07-25 00:00:00+00:00,4560.9,4190.451069563917,65.82427673951315,bull
2023-07-26 00:00:00+00:00,4572.17,4194.249267876714,66.30443318986545,bull
2023-07-27 00:00:00+00:00,4575.1,4198.038827400329,66.81692639195626,bull
2023-07-28 00:00:00+00:00,4543.23,4201.473565436147,66.9928773731308,bull
2023-07-29 00:00:00+00:00,4582.96,4205.26945035718,67.67941590673126,bull
2023-07-31 00:00:00+00:00,4589.9,4209.096620005367,68.77802868377876,bull
2023-08-01 00:00:00+00:00,4594.0,4212.926504383424,70.02481446802085,bull
2023-08-02 00:00:00+00:00,4567.04,4216.450021752744,70.92874666236912,bull
2023-08-03 00:00:00+00:00,4525.32,4219.523354869632,71.31811236722115,bull
2023-08-04 00:00:00+00:00,4511.3,4222.426605069935,71.29842965710031,bull
2023-08-05 00:00:00+00:00,4478.59,4224.975494571728,70.56491294409443,bull
2023-08-07 00:00:00+00:00,4489.95,4227.612056814795,69.66227699440151,bull
2023-08-08 00:00:00+00:00,4522.12,4230.54248411017,69.15409513376107,bull
2023-08-09 00:00:00+00:00,4500.37,4233.227335014547,68.46121856526588,bull
2023-08-10 00:00:00+00:00,4481.15,4235.694227203458,67.38588305715439,bull
2023-08-11 00:00:00+00:00,4475.86,4238.083936385513,65.8966702904163,bull
2023-08-12 00:00:00+00:00,4463.02,4240.322106172722,64.30486262583418,bull
2023-08-14 00:00:00+00:00,4476.39,4242.67104043966,63.04491374398458,bull
2023-08-15 00:00:00+00:00,4498.38,4245.21540819648,62.00625788583602,bull
2023-08-16 00:00:00+00:00,4442.91,4247.182518562685,60.4545538272705,bull
2023-08-17 00:00:00+00:00,4405.25,4248.755329323255,58.30425975933758,bull
2023-08-18 00:00:00+00:00,4368.32,4249.9450275389445,55.69575966223056,bull
2023-08-19 00:00:00+00:00,4370.01,4251.13970388184,53.10087648151148,bull
2023-08-21 00:00:00+00:00,4374.86,4252.37075160441,50.89718616826303,bull
2023-08-22 00:00:00+00:00,4396.09,4253.800793877003,48.53134351982317,bull
2023-08-23 00:00:00+00:00,4390.4,4255.159989957829,46.06336995246147,bull
2023-08-24 00:00:00+00:00,4460.04,4257.198597022925,44.27209263950135,bull
2023-08-25 00:00:00+00:00,4377.81,4258.398710485384,41.94868873264022,bull
2023-08-26 00:00:00+00:00,4405.31,4259.860514361152,40.33715949151974,bull
2023-08-28 00:00:00+00:00,4413.94,4261.3936435714895,38.96703850155427,bull
2023-08-29 00:00:00+00:00,4435.9,4263.130025227494,38.15453065576639,bull
2023-08-30 00:00:00+00:00,4502.97,4265.516492638167,37.90443582337139,bull
2023-08-31 00:00:00+00:00,4518.39,4268.032646940274,37.490162830104055,bull
2023-09-01 00:00:00+00:00,4513.03,4270.470431547834,37.243096533286916,bull
2023-09-02 00:00:00+00:00,4517.68,4272.930228248851,37.236001045393095,bull
2023-09-04 00:00:00+00:00,4517.29,4275.361668763788,37.27773237827478,bull
2023-09-05 00:00:00+00:00,4519.21,4277.788020318378,37.465914145655915,bull
2023-09-06 00:00:00+00:00,4500.97,4280.008736534115,37.33769609445517,bull
2023-09-07 00:00:00+00:00,4469.17,4281.890938160641,36.67552996416089,bull
2023-09-08 00:00:00+00:00,4455.55,4283.618889024715,36.43637046203003,bull
2023-09-09 00:00:00+00:00,4459.18,4285.365765750837,36.6104364275825,bull
2023-09-11 00:00:00+00:00,4467.34,4287.176454648839,37.23142710989487,bull
2023-09-12 00:00:00+00:00,4489.41,4289.188728731935,38.04902485009461,bull
2023-09-13 00:00:00+00:00,4469.31,4290.980980187339,38.61022858292927,bull
2023-09-14 00:00:00+00:00,4476.76,4292.829527648161,39.02873377115793,bull
2023-09-15 00:00:00+00:00,4511.87,4295.009034835743,39.84904487791391,bull
2023-09-16 00:00:00+00:00,4452.49,4296.576009613496,39.37741259057111,bull
2023-09-18 00:00:00+00:00,4460.81,4298.210178672069,39.81146818668458,bull
2023-09-19 00:00:00+00:00,4459.25,4299.812564953939,39.95205059278669,bull
2023-09-20 00:00:00+00:00,4448.47,4301.291743412109,39.89809984061958,bull
2023-09-21 00:00:00+00:00,4396.66,4302.2406812886065,39.11065606111242,bull
2023-09-22 00:00:00+00:00,4326.72,4302.484256599168,36.967763961000855,bull
2023-09-23 00:00:00+00:00,4319.45,4302.65306996634,34.62042302606551,bull
2023-09-25 00:00:00+00:00,4326.22,4302.887566782596,32.4171352347621,bull
2023-09-26 00:00:00+00:00,4337.89,4303.235849700182,30.305621451331717,bull
2023-09-27 00:00:00+00:00,4281.71,4303.021662140976,27.659993377188584,mixed
2023-09-28 00:00:00+00:00,4283.81,4302.830501323653,25.042481005275476,mixed
2023-09-29 00:00:00+00:00,4303.77,4302.839849569189,22.83111303507394,bull
2023-09-30 00:00:00+00:00,4290.38,4302.715870966511,20.82493280587005,mixed
2023-10-02 00:00:00+00:00,4312.5,4302.813225484257,19.194336459541773,bull
2023-10-03 00:00:00+00:00,4292.72,4302.712795379935,17.34702962909796,mixed
2023-10-04 00:00:00+00:00,4233.73,4302.026399406006,14.849944757166668,mixed
2023-10-05 00:00:00+00:00,4259.98,4301.608027272613,12.419298540678028,mixed
2023-10-06 00:00:00+00:00,4254.28,4301.13710162811,10.15612144077113,mixed
2023-10-07 00:00:00+00:00,4310.22,4301.227478726338,8.397951078176447,bull
2023-10-09 00:00:00+00:00,4282.85,4301.044618241499,6.03558340575637,mixed
2023-10-10 00:00:00+00:00,4340.74,4301.439597164469,4.863587550972625,bull
2023-10-11 00:00:00+00:00,4364.18,4302.063879779748,3.853701107679626,bull
2023-10-12 00:00:00+00:00,4391.01,4302.9489158018405,3.1363508479016673,bull
2023-10-13 00:00:00+00:00,4354.38,4303.460667883414,2.1689244713052176,bull
2023-10-14 00:00:00+00:00,4325.86,4303.683546809947,1.4428655213405364,bull
2023-10-16 00:00:00+00:00,4339.72,4304.04211848348,1.5578618843128424,bull
2023-10-17 00:00:00+00:00,4376.06,4304.758714319466,2.105644353126081,bull
2023-10-18 00:00:00+00:00,4368.63,4305.394249500367,2.5066827177706728,bull
2023-10-19 00:00:00+00:00,4320.78,4305.547341545139,2.3114918449564357,bull
2023-10-20 00:00:00+00:00,4272.81,4305.221596853147,2.1999347121709434,mixed
2023-10-21 00:00:00+00:00,4227.95,4304.452725242669,1.622223919015596,mixed
2023-10-23 00:00:00+00:00,4241.24,4303.8237429019455,0.9838933327564519,mixed
2023-10-24 00:00:00+00:00,4234.54,4303.13435242531,0.41848145879885124,mixed
2023-10-25 00:00:00+00:00,4249.91,4302.604756878789,-0.20846860546771495,bear
2023-10-26 00:00:00+00:00,4174.06,4301.325704571537,-1.3870908083981703,bear
2023-10-27 00:00:00+00:00,4162.9,4299.948334376795,-2.0780650292108476,bear
2023-10-28 00:00:00+00:00,4116.6,4298.123972840708,-3.4840544319049513,bear
2023-10-30 00:00:00+00:00,4134.12,4296.492092513936,-4.645009114174172,bear
2023-10-31 00:00:00+00:00,4167.77,4295.211275673001,-6.01620305333654,bear
2023-11-01 00:00:00+00:00,4188.98,4294.154248054365,-6.890370187134067,bear
2023-11-02 00:00:00+00:00,4252.67,4293.74146946676,-7.698127697709424,bear
2023-11-03 00:00:00+00:00,4315.67,4293.959663800424,-8.10421597932418,mixed
2023-11-04 00:00:00+00:00,4363.2,4294.648622369574,-8.300293432266699,mixed
2023-11-06 00:00:00+00:00,4366.99,4295.368437072364,-8.092230811050285,mixed
2023-11-07 00:00:00+00:00,4367.08,4296.081984962192,-7.601561847754965,mixed
2023-11-08 00:00:00+00:00,4386.09,4296.977587101872,-7.064531381608504,mixed
2023-11-09 00:00:00+00:00,4383.63,4297.839800165535,-6.918914153930928,mixed
2023-11-10 00:00:00+00:00,4351.34,4298.372140462396,-7.022109037970949,mixed
2023-11-11 00:00:00+00:00,4420.47,4299.587044537398,-5.9602970077412465,mixed
2023-11-13 00:00:00+00:00,4413.93,4300.7247853877725,-4.496811465374776,mixed
2023-11-14 00:00:00+00:00,4420.44,4301.915981553069,-2.5367436895994615,mixed
2023-11-15 00:00:00+00:00,4508.95,4303.976021537616,0.15227863567088207,bull
2023-11-16 00:00:00+00:00,4508.52,4306.011285004904,2.876932579593813,bull
2023-11-17 00:00:00+00:00,4516.53,4308.105998586945,5.501241708156158,bull
2023-11-18 00:00:00+00:00,4520.77,4310.222058302498,8.896353730960982,bull
2023-11-20 00:00:00+00:00,4518.32,4312.292684588046,12.344350211250458,bull
2023-11-21 00:00:00+00:00,4558.39,4314.741414094632,16.61744125392397,bull
2023-11-22 00:00:00+00:00,4540.03,4316.983091566328,20.490999052392,bull
2023-11-23 00:00:00+00:00,4558.74,4319.388632943777,24.177357270776156,bull
2023-11-24 00:00:00+00:00,4567.06,4321.85302465578,27.698776601415375,bull
2023-11-25 00:00:00+00:00,4564.58,4324.2682184403,30.526748973540634,bull
2023-11-27 00:00:00+00:00,4560.09,4326.614703828955,32.65504002853049,bull
2023-11-28 00:00:00+00:00,4562.21,4328.958935631652,34.310313262078125,bull
2023-11-29 00:00:00+00:00,4562.73,4331.285015874124,35.9165788017599,bull
2023-11-30 00:00:00+00:00,4560.3,4333.563771935078,37.48178697288586,bull
2023-12-01 00:00:00+00:00,4570.85,4335.924828930749,38.94724182887694,bull
2023-12-02 00:00:00+00:00,4599.23,4338.544780881687,40.70498071615202,bull
2023-12-04 00:00:00+00:00,4597.95,4341.125927340576,42.75378687818011,bull
2023-12-05 00:00:00+00:00,4570.34,4343.406664381963,43.81961984456575,bull
2023-12-06 00:00:00+00:00,4579.07,4345.751573194084,45.026787806311404,bull
2023-12-07 00:00:00+00:00,4556.51,4347.848671968272,45.93269041520307,bull
2023-12-08 00:00:00+00:00,4586.17,4350.2200284661,46.24400692848394,bull
2023-12-09 00:00:00+00:00,4611.13,4352.816147585841,46.80486258093697,bull
2023-12-11 00:00:00+00:00,4616.0,4355.434892385982,47.32889379903645,bull
2023-12-12 00:00:00+00:00,4631.74,4358.184196939355,47.96213863685716,bull
2023-12-13 00:00:00+00:00,4658.18,4361.169229805631,48.87654521758577,bull
2023-12-14 00:00:00+00:00,4723.12,4364.77073000657,50.02931591193828,bull
2023-12-15 00:00:00+00:00,4726.13,4368.366344633371,51.38325306704337,bull
2023-12-16 00:00:00+00:00,4727.81,4371.942898418114,52.55426547433672,bull
2023-12-18 00:00:00+00:00,4729.26,4375.498292463705,53.64526780792494,bull
2023-12-19 00:00:00+00:00,4746.33,4379.188160200385,54.91994176008484,bull
2023-12-20 00:00:00+00:00,4773.28,4383.1094720391875,56.494768210232905,bull
2023-12-21 00:00:00+00:00,4715.46,4386.416442466659,57.457506835006825,bull
2023-12-22 00:00:00+00:00,4750.66,4390.040756471966,58.755740597842305,bull
2023-12-23 00:00:00+00:00,4759.57,4393.7176643677685,60.153892432690554,bull
2023-12-26 00:00:00+00:00,4767.29,4397.434802035751,61.509973105002246,bull
2023-12-27 00:00:00+00:00,4783.37,4401.274953259276,62.73017237758904,bull
2023-12-28 00:00:00+00:00,4791.1,4405.153809445752,64.0278821051761,bull
2023-12-29 00:00:00+00:00,4792.31,4409.006109849277,65.59944546731367,bull
2023-12-30 00:00:00+00:00,4772.59,4412.623860000031,66.87228680594671,bull
2024-01-02 00:00:00+00:00,4780.19,4416.281234527393,68.43256255912092,bull
2024-01-03 00:00:00+00:00,4748.69,4419.5887844325935,69.36875596649315,bull
2024-01-04 00:00:00+00:00,4709.59,4422.4743686670945,69.65822108125394,bull
2024-01-05 00:00:00+00:00,4694.66,4425.182683406726,69.74779102074444,bull
2024-01-06 00:00:00+00:00,4698.07,4427.897980089247,69.71378314989124,bull
2024-01-08 00:00:00+00:00,4703.12,4430.636507650548,69.46727784491668,bull
2024-01-09 00:00:00+00:00,4761.94,4433.93305981323,69.16232980665973,bull
2024-01-10 00:00:00+00:00,4757.15,4437.149148770312,68.7828041369412,bull
2024-01-11 00:00:00+00:00,4786.99,4440.630152265136,68.68725384702157,bull
2024-01-12 00:00:00+00:00,4777.11,4443.9782104515525,68.47991798784733,bull
2024-01-13 00:00:00+00:00,4783.09,4447.352457113727,68.16429691334179,bull
2024-01-15 00:00:00+00:00,4777.69,4450.639397838964,67.52992579977672,bull
2024-01-16 00:00:00+00:00,4776.02,4453.877015770915,67.46057330425629,bull
2024-01-17 00:00:00+00:00,4768.66,4457.00918476822,66.96842829625348,bull
2024-01-18 00:00:00+00:00,4738.7,4459.812078452118,66.09441408434941,bull
2024-01-19 00:00:00+00:00,4783.86,4463.036435880455,65.60163384470434,bull
2024-01-20 00:00:00+00:00,4837.57,4466.763138010998,65.48818475172175,bull
2024-01-22 00:00:00+00:00,4846.44,4470.541017234769,65.38720778901734,bull
2024-01-23 00:00:00+00:00,4853.96,4474.35613149114,65.35002164186335,bull
2024-01-24 00:00:00+00:00,4877.96,4478.372090381776,65.74823038174509,bull
2024-01-25 00:00:00+00:00,4872.81,4482.29684570136,66.01561117396705,bull
2024-01-26 00:00:00+00:00,4888.72,4486.340857186919,66.75207275432513,bull
2024-01-27 00:00:00+00:00,4890.17,4490.35905761292,67.88468894582547,bull
2024-01-29 00:00:00+00:00,4880.59,4494.241952562045,69.05926915531927,bull
2024-01-30 00:00:00+00:00,4929.27,4498.5705898499855,70.67260976073885,bull
2024-01-31 00:00:00+00:00,4907.29,4502.637449652473,72.00094200192507,bull
2024-02-01 00:00:00+00:00,4854.33,4506.13687801414,72.20381820091006,bull
2024-02-02 00:00:00+00:00,4932.35,4510.377804601065,73.22865583075236,bull
2024-02-03 00:00:00+00:00,4961.1,4514.862602565233,74.2324503000973,bull
2024-02-05 00:00:00+00:00,4957.29,4519.264865226276,75.2866547747235,bull
2024-02-06 00:00:00+00:00,4938.76,4523.438946169298,76.08648905557129,bull
2024-02-07 00:00:00+00:00,4955.19,4527.734976555673,77.09557871670859,bull
2024-02-08 00:00:00+00:00,4996.37,4532.3980116148205,78.52099584390544,bull
2024-02-09 00:00:00+00:00,4998.31,4537.033951797757,80.02476702953754,bull
2024-02-10 00:00:00+00:00,5026.23,4541.901574167929,82.0894957158107,bull
2024-02-12 00:00:00+00:00,5027.73,4546.7356878578,83.69925197734483,bull
2024-02-13 00:00:00+00:00,5020.68,4551.4515516602105,84.68841364921263,bull
2024-02-14 00:00:00+00:00,4957.64,4555.493227763094,84.95221052832494,bull
2024-02-15 00:00:00+00:00,5003.47,4559.950708083859,85.59457659271902,bull
2024-02-16 00:00:00+00:00,5032.76,4564.655278152677,86.28318777090135,bull
2024-02-17 00:00:00+00:00,5003.91,4569.025971902402,86.72912620104125,bull
2024-02-19 00:00:00+00:00,5011.28,4573.426509495413,87.08565230849399,bull
2024-02-20 00:00:00+00:00,5002.89,4577.699778057648,87.3407204447276,bull
2024-02-21 00:00:00+00:00,4977.13,4581.674208126726,87.43225556468042,bull
2024-02-22 00:00:00+00:00,5010.16,4585.93774834437,87.36715849438497,bull
2024-02-23 00:00:00+00:00,5088.07,4590.9340891568645,88.29663950439135,bull
2024-02-24 00:00:00+00:00,5095.43,4595.953948966249,89.81707095210913,bull
2024-02-26 00:00:00+00:00,5091.89,4600.8886360412125,90.51083144014774,bull
2024-02-27 00:00:00+00:00,5072.5,4605.581286428862,90.71868386362894,bull
2024-02-28 00:00:00+00:00,5080.31,4610.304955220615,91.04008999433881,bull
2024-02-29 00:00:00+00:00,5063.98,4614.819134770659,91.38018860136071,bull
2024-03-01 00:00:00+00:00,5091.23,4619.559541389856,91.82456483418355,bull
2024-03-02 00:00:00+00:00,5141.18,4624.74979470936,92.35178309453931,bull
2024-03-04 00:00:00+00:00,5138.16,4629.858353965983,92.82440216822579,bull
2024-03-05 00:00:00+00:00,5128.58,4634.820758404133,92.91918423620427,bull
2024-03-06 00:00:00+00:00,5085.68,4639.306920012052,92.57123215425145,bull
2024-03-07 00:00:00+00:00,5107.74,4643.967945683574,92.51639402336332,bull
2024-03-08 00:00:00+00:00,5157.34,4649.076125328514,93.58289756541944,bull
2024-03-09 00:00:00+00:00,5129.92,4653.8606414944,93.90993341054036,bull
2024-03-11 00:00:00+00:00,5129.27,4658.591082872565,93.93580471988753,bull
2024-03-12 00:00:00+00:00,5138.38,4663.36510194846,94.33913004605802,bull
2024-03-13 00:00:00+00:00,5182.84,4668.534006406684,95.10749691127148,bull
2024-03-14 00:00:00+00:00,5177.84,4673.601727735971,95.90194967832304,bull
2024-03-15 00:00:00+00:00,5152.83,4678.370168256011,96.6959601292856,bull
2024-03-16 00:00:00+00:00,5118.46,4682.749171556947,96.8114232125763,bull
2024-03-18 00:00:00+00:00,5128.27,4687.182214626032,96.24812546916746,bull
2024-03-19 00:00:00+00:00,5153.04,4691.817615475524,95.86366650927448,bull
2024-03-20 00:00:00+00:00,5181.14,4696.686494923529,95.79785888231618,bull
2024-03-21 00:00:00+00:00,5246.57,4702.157972585981,96.57668615711918,bull
2024-03-22 00:00:00+00:00,5254.57,4707.654609674678,97.34965445406306,bull
2024-03-23 00:00:00+00:00,5243.42,4712.985608583388,98.16647381272924,bull
2024-03-25 00:00:00+00:00,5239.41,4718.223662229325,98.66412083946852,bull
2024-03-26 00:00:00+00:00,5231.09,4723.326809868834,98.57701515947429,bull
2024-03-27 00:00:00+00:00,5222.93,4728.29798589004,98.43963192405681,bull
2024-03-28 00:00:00+00:00,5251.29,4733.50188652795,98.68112812381696,bull
2024-03-29 00:00:00+00:00,5251.78,4738.658882681901,99.35196266984894,bull
2024-04-01 00:00:00+00:00,5283.18,4744.0770032522305,100.10905756865668,bull
2024-04-02 00:00:00+00:00,5240.69,4749.018426105443,99.94230077692919,bull
2024-04-03 00:00:00+00:00,5210.82,4753.613466641707,99.7528251473077,bull
2024-04-04 00:00:00+00:00,5229.67,4758.350347570647,99.759264698082,bull
2024-04-05 00:00:00+00:00,5154.27,4762.289846599795,98.92474465133546,bull
2024-04-06 00:00:00+00:00,5207.99,4766.724673996812,98.19066759012821,bull
2024-04-08 00:00:00+00:00,5214.3,4771.178159827689,97.57643209171874,bull
2024-04-09 00:00:00+00:00,5210.73,4775.551809978658,97.18164172264642,bull
2024-04-10 00:00:00+00:00,5218.81,4779.962339232602,97.21316767565531,bull
2024-04-11 00:00:00+00:00,5153.18,4783.675947797452,96.49373317141999,bull
2024-04-12 00:00:00+00:00,5201.69,4787.835291600462,96.01767612493859,bull
2024-04-13 00:00:00+00:00,5121.99,4791.1602140721,94.47371914857104,bull
2024-04-15 00:00:00+00:00,5143.52,4794.666281593771,92.50830900778965,bull
2024-04-16 00:00:00+00:00,5063.41,4797.340348443584,89.68573876890605,bull
2024-04-17 00:00:00+00:00,5068.51,4800.038553931708,87.05294534831955,bull
2024-04-18 00:00:00+00:00,5029.33,4802.32006085776,84.09639862843505,bull
2024-04-19 00:00:00+00:00,5004.12,4804.328020451216,81.00121058238165,bull
2024-04-20 00:00:00+00:00,4969.6,4805.972517760159,77.6745318701187,bull
2024-04-22 00:00:00+00:00,4988.49,4807.788612110804,74.28672558285416,bull
2024-04-23 00:00:00+00:00,5013.04,4809.830914477861,71.17203179596072,bull
2024-04-24 00:00:00+00:00,5084.25,4812.561452642261,68.48444939003093,bull
2024-04-25 00:00:00+00:00,5043.94,4814.863726745323,65.8453006398804,bull
2024-04-26 00:00:00+00:00,5088.87,4817.590157324972,63.97669068326468,bull
2024-04-27 00:00:00+00:00,5098.85,4820.388762724724,62.038415154077484,bull
2024-04-29 00:00:00+00:00,5113.35,4823.303799911543,61.01395331174808,bull
2024-04-30 00:00:00+00:00,5117.26,4826.228737225857,59.50406322904473,bull
2024-05-01 00:00:00+00:00,5031.0,4828.266262228584,57.08810240089497,bull
2024-05-02 00:00:00+00:00,5040.48,4830.377841708897,54.826031730239265,bull
2024-05-03 00:00:00+00:00,5081.23,4832.873883084928,52.91154385232585,bull
2024-05-04 00:00:00+00:00,5128.18,4835.812252407466,52.13630461001412,bull
2024-05-06 00:00:00+00:00,5135.95,4838.798697657143,50.96340605668047,bull
2024-05-07 00:00:00+00:00,5182.05,4842.21413350135,51.05391942925053,bull
2024-05-08 00:00:00+00:00,5191.28,4845.687425705317,51.021144111546164,bull
